DISTRITO;TIPO_DE_DENUNCIA;SITUACION_DENUNCIA;TIPO;SUBTIPO;MODALIDAD;FECHA_HECHO;DIASEM_HECHO;MES_HECHO;PERIODO_HECHO;HORA_HECHO;DESCRIPCION;EDAD_PERSONA;SEXO;ESTADO_CIVIL;GRADO_INSTRUCCION;OCUPACION;PAIS_NATAL;LONGITUD;LATITUD
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;08/02/2024;5;2;2024;23;VENTANILLA;36;FEMENINO;SOLTERO(A);SUPERIOR;EMPLEADA DE LA MDV;PERU;-77.10532706;-11.92747362
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;01/02/2024;5;2;2024;19;VENTANILLA;23;MASCULINO;SOLTERO(A);SUPERIOR;ESTUDIANTE;PERU;-77.11556124;-11.90567386
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO DURANTE LA NOCHE O EN LUGAR DESOLADO;01/02/2024;5;2;2024;23;VENTANILLA;26;MASCULINO;SOLTERO(A);SUPERIOR;NO INDICA;VENEZUELA;-77.10573316;-11.88422320
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;28/07/2023;6;7;2023;13;VILLA LOS REYES;51;MASCULINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.10704218;-11.92617116
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;19/02/2024;2;2;2024;8;VENTANILLA;65;FEMENINO;SOLTERO(A);SUPERIOR;DOCENTE;PERU;-77.11059448;-11.87525675
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;18/02/2024;1;2;2024;20;VENTANILLA;35;FEMENINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.13051444;-11.89400102
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);USURPACION;USURPACION AGRAVADA;15/02/2024;5;2;2024;15;VENTANILLA;43;MASCULINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.13407205;-11.85878269
VENTANILLA;DENUNCIA;RESUELTA;LEY 30096 DELITOS INFORMATICOS  MODIFICADA POR LA LEY 30171;DELITOS INFORMATICOS CONTRA LA FE PUBLICA;SUPLANTACION DE IDENTIDAD;15/10/2023;1;10;2023;0;PACHACUTEC;55;FEMENINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.14196736;-11.84941568
VENTANILLA;DENUNCIA;RESUELTA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;30/01/2023;2;1;2023;15;VENTANILLA;33;MASCULINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.09728924;-11.88150796
VENTANILLA;DENUNCIA;RESUELTA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;30/01/2024;3;1;2024;15;VENTANILLA;33;MASCULINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;08/02/2024;5;2;2024;10;VENTANILLA;34;FEMENINO;CASADO(A);SECUNDARIA;AMA DE CASA;PERU;-77.10624059;-11.90409008
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;USO DE ARMAS EN ESTADO DE EBRIEDAD O DROGADICCION;22/02/2024;5;2;2024;22;VILLA LOS REYES;42;MASCULINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.12307830;-11.82784670
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;USO DE ARMAS EN ESTADO DE EBRIEDAD O DROGADICCION;22/02/2024;5;2;2024;22;VILLA LOS REYES;42;MASCULINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.12307830;-11.82784670
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;PATRIMONIO (DELITO);EXTORSION;EXTORSION;13/02/2024;3;2;2024;8;VENTANILLA;44;MASCULINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.13860373;-11.83593272
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;VIDA  EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO SIMPLE;19/02/2024;2;2;2024;21;VILLA LOS REYES;20;MASCULINO;SOLTERO(A);SECUNDARIA;ESTUDIANTE;PERU;-77.12598430;-12.05084910
VENTANILLA;OCURRENCIA;RESUELTA;VIDA  EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES GRAVES;09/02/2024;6;2;2024;12;PACHACUTEC;17;MASCULINO;SOLTERO(A);SECUNDARIA;ESTUDIANTE;PERU;-77.13860373;-11.83593272
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;27/02/2024;3;2;2024;14;VENTANILLA;35;MASCULINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;OCURRENCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA ECONOMICA O PATRIMONIAL;18/02/2024;1;2;2024;13;VENTANILLA;71;MASCULINO;SOLTERO(A);SUPERIOR;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;13/02/2024;3;2;2024;15;VILLA LOS REYES;51;FEMENINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.13198675;-11.81943884
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;01/05/2023;2;5;2023;22;VENTANILLA;46;MASCULINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.11726325;-11.89201759
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;03/01/2024;4;1;2024;0;VENTANILLA;44;MASCULINO;CASADO(A);SECUNDARIA;NO INDICA;PERU;-77.11015978;-11.92295886
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;21/05/2023;1;5;2023;3;VENTANILLA;26;MASCULINO;SOLTERO(A);SUPERIOR;NO INDICA;VENEZUELA;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;22/02/2024;5;2;2024;22;VENTANILLA;65;MASCULINO;CASADO(A);SUPERIOR;NO INDICA;PERU;-77.10104759;-11.91815898
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;26/02/2024;2;2;2024;16;VENTANILLA;65;MASCULINO;CASADO(A);SUPERIOR;NO INDICA;PERU;-77.10147675;-11.92118226
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;15/02/2024;5;2;2024;23;PACHACUTEC;50;MASCULINO;CASADO(A);SUPERIOR;NO INDICA;PERU;-77.15126433;-11.84243214
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR;17/02/2024;7;2;2024;9;VENTANILLA;18;FEMENINO;SOLTERO(A);PRIMARIA;ESTUDIANTE;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;19/02/2024;2;2;2024;1;VENTANILLA;27;FEMENINO;SOLTERO(A);TECNICA;INDEPENDIENTE;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO;25/02/2024;1;2;2024;15;VILLA LOS REYES;71;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;10/02/2024;7;2;2024;22;VENTANILLA;46;FEMENINO;SOLTERO(A);PRIMARIA;NO INDICA;PERU;-77.10013080;-12.01939890
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;PATRIMONIO (DELITO);ROBO;ASALTO Y ROBO DE VEHICULOS;17/02/2024;7;2;2024;22;VILLA LOS REYES;32;MASCULINO;SOLTERO(A);PRIMARIA;OBRERO;PERU;-77.11436358;-11.88011837
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;15/02/2024;5;2;2024;7;VENTANILLA;62;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12880910;-11.88228600
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;12/02/2024;2;2;2024;17;VENTANILLA;64;MASCULINO;SOLTERO(A);TECNICA;INDEPENDIENTE;PERU;-77.14262240;-11.84537790
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;14/02/2024;4;2;2024;14;PACHACUTEC;27;FEMENINO;SOLTERO(A);SUPERIOR;NO INDICA;ARGENTINA;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;18/05/2023;5;5;2023;1;VENTANILLA;27;MASCULINO;SOLTERO(A);TECNICA;SERVICIO TECNICO;VENEZUELA;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;03/02/2024;7;2;2024;23;VENTANILLA;42;FEMENINO;CASADO(A);NO INDICA;INDEPENDIENTE;PERU;-77.10669170;-11.86886280
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);EXTORSION;EXTORSION;01/02/2024;5;2;2024;19;DEPINCRI VENTANILLA;61;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.10108654;-11.87403218
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;10/02/2024;7;2;2024;17;VENTANILLA;33;FEMENINO;CASADO(A);NO INDICA;AMA DE CASA;PERU;-77.11831101;-11.87560017
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;05/02/2024;2;2;2024;8;VENTANILLA;36;MASCULINO;CASADO(A);NO INDICA;FISCALIZADOR;PERU;-77.12884591;-11.92038129
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA ECONOMICA O PATRIMONIAL;11/02/2024;1;2;2024;10;VILLA LOS REYES;48;FEMENINO;CASADO(A);NO INDICA;AMA DE CASA;PERU;-77.11138622;-11.87764390
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;10/02/2024;7;2;2024;22;VENTANILLA;66;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.10454944;-11.89269016
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;31/01/2024;4;1;2024;22;VENTANILLA;40;FEMENINO;CASADO(A);NO INDICA;ABOGADO;PERU;-77.13578749;-12.02281996
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;VIDA  EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;TENTATIVA DE HOMICIDIO;06/02/2024;3;2;2024;20;VENTANILLA;42;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12372103;-11.92489037
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;07/02/2024;4;2;2024;0;VENTANILLA;35;MASCULINO;CASADO(A);NO INDICA;EMPLEADO;PERU;-77.12463920;-11.87439190
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;07/02/2024;4;2;2024;0;VENTANILLA;39;FEMENINO;CASADO(A);NO INDICA;DOCENTE;PERU;-77.12512949;-11.87250576
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;06/02/2024;3;2;2024;17;VENTANILLA;43;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12247256;-11.87997722
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;03/02/2024;7;2;2024;14;VENTANILLA;63;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.10806849;-11.88941460
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;07/02/2024;4;2;2024;15;VILLA LOS REYES;54;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.10293657;-11.91819958
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;05/02/2024;2;2;2024;5;VENTANILLA;21;MASCULINO;SOLTERO(A);SUPERIOR;MERCADERISTA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;04/02/2024;1;2;2024;8;VENTANILLA;39;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12351512;-11.88171722
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;04/02/2024;1;2;2024;17;VENTANILLA;43;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.10954033;-11.93051267
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;21/02/2024;4;2;2024;7;VENTANILLA;33;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.10042956;-11.89554575
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;01/02/2024;5;2;2024;13;VENTANILLA;30;FEMENINO;CASADO(A);NO INDICA;AMA DE CASA;PERU;-77.12175971;-11.89400102
VENTANILLA;OCURRENCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA ECONOMICA O PATRIMONIAL;18/02/2024;1;2;2024;16;VENTANILLA;56;FEMENINO;CASADO(A);NO INDICA;OBRERO;PERU;-77.11287853;-11.86906314
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;07/02/2024;4;2;2024;11;VENTANILLA;56;FEMENINO;CASADO(A);NO INDICA;CUIDADORA DE ADULTO;PERU;-77.12959371;-11.88629420
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;19/02/2024;2;2;2024;11;VENTANILLA;43;FEMENINO;CASADO(A);NO INDICA;AMA DE CASA;PERU;-77.11839762;-11.87381888
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;VIDA  EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;20/02/2024;3;2;2024;19;VENTANILLA;45;FEMENINO;SOLTERO(A);PRIMARIA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;PATRIMONIO (DELITO);DAÑOS;ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES;12/02/2024;2;2;2024;11;VENTANILLA;65;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.10575107;-11.89529379
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;12/02/2024;2;2;2024;14;VENTANILLA;37;FEMENINO;CASADO(A);NO INDICA;CHOFER;PERU;-77.11127067;-11.94053966
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;31/01/2024;4;1;2024;21;VENTANILLA;37;MASCULINO;CASADO(A);NO INDICA;OPERARIO;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;29/02/2024;5;2;2024;10;VENTANILLA;45;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12777350;-11.88290640
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;09/02/2024;6;2;2024;21;VENTANILLA;32;FEMENINO;CASADO(A);NO INDICA;REPOSTERA;PERU;-77.10406370;-12.00961870
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;26/02/2024;2;2;2024;22;VENTANILLA;47;FEMENINO;CASADO(A);NO INDICA;AMA DE CASA;PERU;-77.10141120;-11.88506050
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;21/02/2024;4;2;2024;0;VENTANILLA;54;FEMENINO;CASADO(A);NO INDICA;INDEPENDIENTE;PERU;-77.11427774;-11.87785057
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;03/02/2023;6;2;2023;18;VILLA LOS REYES;36;MASCULINO;CONVIVIENTE;SECUNDARIA;CARPINTERO;PERU;-77.09609990;-12.01856860
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;11/02/2024;1;2;2024;21;VENTANILLA;37;FEMENINO;CONVIVIENTE;SECUNDARIA;AMA DE CASA;PERU;-77.12598430;-12.05084910
